Remark,Title=CSV File
Remark,Date=2026-4-23-13:41:3.93
Remark,Version=Ver3.1
Remark,PLC Name=LSPLC
Remark,CPU Type=XGI-CPUUN
Remark,EIP GUID=e409e8f1-f05b-43de-b79a-1fe0b8b320d2
Remark,EIP OnlineWrite=0
Tag,Flag\PID\0_20,"_PID0_20T_s",%KW665,"WORD",,"PID 연산 주기 (T_s)[0.1msec] - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20K_p",%KD333,"REAL",,"PID P - 상수 (K_p) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20T_i",%KD334,"REAL",,"PID I  - 상수 (T_i)[sec] - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20T_d",%KD335,"REAL",,"PID D - 상수 (T_d)[sec] - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20d_PV_max",%KW672,"WORD",,"PID PV 변화량 제한 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20d_MV_max",%KW673,"WORD",,"PID MV 변화량 제한 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV_max",%KW674,"INT",,"PID MV 최대값 제한 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV_min",%KW675,"INT",,"PID MV 최소값 제한 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV_man",%KW676,"INT",,"PID 수동 출력 (MV_man) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE",%KW677,"WORD",,"PID State - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM0",%KX10832,"BOOL",,"PID Alarm 0 (1:T_s 설정이 작음) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM1",%KX10833,"BOOL",,"PID Alarm 1 (1:K_p 가 0 임) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM2",%KX10834,"BOOL",,"PID Alarm 2 (1:PV 변화량 제한됨) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM3",%KX10835,"BOOL",,"PID Alarm 3 (1:MV 변화량 제한됨) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM4",%KX10836,"BOOL",,"PID Alarm 4 (1:MV 최대값 제한됨) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM5",%KX10837,"BOOL",,"PID Alarm 5 (1:MV 최소값 제한됨) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM6",%KX10838,"BOOL",,"PID Alarm 6 (1:AT 비정상 취소 상태) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ALARM7",%KX10839,"BOOL",,"PID Alarm 7 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE0",%KX10840,"BOOL",,"PID State 0 (0:PID_STOP, 1:PID_RUN) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE1",%KX10841,"BOOL",,"PID State 1 (0:AT_STOP, 1:AT_RUN) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE2",%KX10842,"BOOL",,"PID State 2 (0:AT_UNDONE, 1:DONE) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE3",%KX10843,"BOOL",,"PID State 3 (0:REM_STOP, 1:REM_RUN) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE4",%KX10844,"BOOL",,"PID State 4 (0:AUTO_OUT, 1:MAN_OUT) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE5",%KX10845,"BOOL",,"PID State 5 (0:CAS_STOP, 1:CAS_RUN) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE6",%KX10846,"BOOL",,"PID State 6 (0:SLV/SINGLE, 1:CAS_MST) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20STATE7",%KX10847,"BOOL",,"PID State 7 (0:AW_STOP, 1:AW_ACT) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20PV",%KW678,"INT",,"PID 현재값 (PV) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20PV_old",%KW679,"INT",,"PID 이전값 (PV_old) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV",%KW680,"INT",,"PID 출력값 (MV) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV_BMPL_val",%KW681,"INT",,"PID 비충격 동작 메모리 (사용자 설정 금지) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20ERR",%KD341,"DINT",,"PID 제어 에러값 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV_p",%KD342,"REAL",,"PID 출력값 P 성분 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV_i",%KD343,"REAL",,"PID 출력값 I 성분 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20MV_d",%KD344,"REAL",,"PID 출력값 D 성분 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20DB_W",%KW690,"WORD",,"PID 데드밴드 설정 (안정화 후 동작) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20Td_lag",%KW691,"WORD",,"PID 미분 함수 LAG 필터 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20AT_HYS_val",%KW692,"WORD",,"PID 오토튜닝 히스테리시스 설정 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20AT_SV",%KW693,"INT",,"PID 오토튜닝 시 SV 설정 - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20AT_step",%KW694,"WORD",,"PID 오토튜닝 상태 표시 (사용자 설정 금지) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_20INT_MEM",%KW695,"WORD",,"PID 내부 메모리 (사용자 설정 금지) - 블록0 루프20"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_20,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\PID\0_21,"_PID0_21MAN",%KX21,"BOOL",,"PID 출력 선택 (0:자동, 1:수동) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21PAUSE",%KX53,"BOOL",,"PID 일시정지 (0: STOP/RUN 1:PAUSE) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21REV",%KX85,"BOOL",,"PID 동작 선택(0:정, 1:역) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21AW2D",%KX117,"BOOL",,"PID Anti Wind-up2 금지 (0:동작, 1:금지) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21REM_RUN",%KX149,"BOOL",,"PID 리모트(HMI) 실행 비트 (0:STOP, 1:RUN) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21P_on_PV",%KX181,"BOOL",,"PID 비례(P) 계산 소스 선택 (0:ERR, 1:PV) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21D_on_ERR",%KX213,"BOOL",,"PID 미분(D) 계산 소스 선택 (0:PV, 1:ERR) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21AT_EN",%KX245,"BOOL",,"PID 오토튜닝 설정 (0:Disable, 1:Enable) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_BMPL",%KX277,"BOOL",,"PID 모드 전환(A/M)시 MV 평활 설정 (0:Disable, 1:Enable) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21SV",%KW696,"INT",,"PID 목표값 (SV) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21T_s",%KW697,"WORD",,"PID 연산 주기 (T_s)[0.1msec] - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21K_p",%KD349,"REAL",,"PID P - 상수 (K_p) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21T_i",%KD350,"REAL",,"PID I  - 상수 (T_i)[sec] - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21T_d",%KD351,"REAL",,"PID D - 상수 (T_d)[sec] - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21d_PV_max",%KW704,"WORD",,"PID PV 변화량 제한 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21d_MV_max",%KW705,"WORD",,"PID MV 변화량 제한 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_max",%KW706,"INT",,"PID MV 최대값 제한 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_min",%KW707,"INT",,"PID MV 최소값 제한 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_man",%KW708,"INT",,"PID 수동 출력 (MV_man) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE",%KW709,"WORD",,"PID State - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM0",%KX11344,"BOOL",,"PID Alarm 0 (1:T_s 설정이 작음) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM1",%KX11345,"BOOL",,"PID Alarm 1 (1:K_p 가 0 임) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM2",%KX11346,"BOOL",,"PID Alarm 2 (1:PV 변화량 제한됨) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM3",%KX11347,"BOOL",,"PID Alarm 3 (1:MV 변화량 제한됨) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM4",%KX11348,"BOOL",,"PID Alarm 4 (1:MV 최대값 제한됨) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM5",%KX11349,"BOOL",,"PID Alarm 5 (1:MV 최소값 제한됨) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM6",%KX11350,"BOOL",,"PID Alarm 6 (1:AT 비정상 취소 상태) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ALARM7",%KX11351,"BOOL",,"PID Alarm 7 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE0",%KX11352,"BOOL",,"PID State 0 (0:PID_STOP, 1:PID_RUN) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE1",%KX11353,"BOOL",,"PID State 1 (0:AT_STOP, 1:AT_RUN) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE2",%KX11354,"BOOL",,"PID State 2 (0:AT_UNDONE, 1:DONE) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE3",%KX11355,"BOOL",,"PID State 3 (0:REM_STOP, 1:REM_RUN) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE4",%KX11356,"BOOL",,"PID State 4 (0:AUTO_OUT, 1:MAN_OUT) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE5",%KX11357,"BOOL",,"PID State 5 (0:CAS_STOP, 1:CAS_RUN) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE6",%KX11358,"BOOL",,"PID State 6 (0:SLV/SINGLE, 1:CAS_MST) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21STATE7",%KX11359,"BOOL",,"PID State 7 (0:AW_STOP, 1:AW_ACT) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21PV",%KW710,"INT",,"PID 현재값 (PV) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21PV_old",%KW711,"INT",,"PID 이전값 (PV_old) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV",%KW712,"INT",,"PID 출력값 (MV) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_BMPL_val",%KW713,"INT",,"PID 비충격 동작 메모리 (사용자 설정 금지) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21ERR",%KD357,"DINT",,"PID 제어 에러값 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_p",%KD358,"REAL",,"PID 출력값 P 성분 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_i",%KD359,"REAL",,"PID 출력값 I 성분 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21MV_d",%KD360,"REAL",,"PID 출력값 D 성분 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21DB_W",%KW722,"WORD",,"PID 데드밴드 설정 (안정화 후 동작) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21Td_lag",%KW723,"WORD",,"PID 미분 함수 LAG 필터 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21AT_HYS_val",%KW724,"WORD",,"PID 오토튜닝 히스테리시스 설정 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21AT_SV",%KW725,"INT",,"PID 오토튜닝 시 SV 설정 - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21AT_step",%KW726,"WORD",,"PID 오토튜닝 상태 표시 (사용자 설정 금지) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_21INT_MEM",%KW727,"WORD",,"PID 내부 메모리 (사용자 설정 금지) - 블록0 루프21"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_21,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\PID\0_22,"_PID0_22MAN",%KX22,"BOOL",,"PID 출력 선택 (0:자동, 1:수동) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22PAUSE",%KX54,"BOOL",,"PID 일시정지 (0: STOP/RUN 1:PAUSE) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22REV",%KX86,"BOOL",,"PID 동작 선택(0:정, 1:역) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22AW2D",%KX118,"BOOL",,"PID Anti Wind-up2 금지 (0:동작, 1:금지) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22REM_RUN",%KX150,"BOOL",,"PID 리모트(HMI) 실행 비트 (0:STOP, 1:RUN) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22P_on_PV",%KX182,"BOOL",,"PID 비례(P) 계산 소스 선택 (0:ERR, 1:PV) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22D_on_ERR",%KX214,"BOOL",,"PID 미분(D) 계산 소스 선택 (0:PV, 1:ERR) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22AT_EN",%KX246,"BOOL",,"PID 오토튜닝 설정 (0:Disable, 1:Enable) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_BMPL",%KX278,"BOOL",,"PID 모드 전환(A/M)시 MV 평활 설정 (0:Disable, 1:Enable) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22SV",%KW728,"INT",,"PID 목표값 (SV) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22T_s",%KW729,"WORD",,"PID 연산 주기 (T_s)[0.1msec] - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22K_p",%KD365,"REAL",,"PID P - 상수 (K_p) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22T_i",%KD366,"REAL",,"PID I  - 상수 (T_i)[sec] - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22T_d",%KD367,"REAL",,"PID D - 상수 (T_d)[sec] - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22d_PV_max",%KW736,"WORD",,"PID PV 변화량 제한 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22d_MV_max",%KW737,"WORD",,"PID MV 변화량 제한 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_max",%KW738,"INT",,"PID MV 최대값 제한 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_min",%KW739,"INT",,"PID MV 최소값 제한 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_man",%KW740,"INT",,"PID 수동 출력 (MV_man) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE",%KW741,"WORD",,"PID State - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM0",%KX11856,"BOOL",,"PID Alarm 0 (1:T_s 설정이 작음) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM1",%KX11857,"BOOL",,"PID Alarm 1 (1:K_p 가 0 임) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM2",%KX11858,"BOOL",,"PID Alarm 2 (1:PV 변화량 제한됨) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM3",%KX11859,"BOOL",,"PID Alarm 3 (1:MV 변화량 제한됨) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM4",%KX11860,"BOOL",,"PID Alarm 4 (1:MV 최대값 제한됨) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM5",%KX11861,"BOOL",,"PID Alarm 5 (1:MV 최소값 제한됨) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM6",%KX11862,"BOOL",,"PID Alarm 6 (1:AT 비정상 취소 상태) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ALARM7",%KX11863,"BOOL",,"PID Alarm 7 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE0",%KX11864,"BOOL",,"PID State 0 (0:PID_STOP, 1:PID_RUN) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE1",%KX11865,"BOOL",,"PID State 1 (0:AT_STOP, 1:AT_RUN) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE2",%KX11866,"BOOL",,"PID State 2 (0:AT_UNDONE, 1:DONE) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE3",%KX11867,"BOOL",,"PID State 3 (0:REM_STOP, 1:REM_RUN) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE4",%KX11868,"BOOL",,"PID State 4 (0:AUTO_OUT, 1:MAN_OUT) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE5",%KX11869,"BOOL",,"PID State 5 (0:CAS_STOP, 1:CAS_RUN) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE6",%KX11870,"BOOL",,"PID State 6 (0:SLV/SINGLE, 1:CAS_MST) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22STATE7",%KX11871,"BOOL",,"PID State 7 (0:AW_STOP, 1:AW_ACT) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22PV",%KW742,"INT",,"PID 현재값 (PV) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22PV_old",%KW743,"INT",,"PID 이전값 (PV_old) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV",%KW744,"INT",,"PID 출력값 (MV) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_BMPL_val",%KW745,"INT",,"PID 비충격 동작 메모리 (사용자 설정 금지) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22ERR",%KD373,"DINT",,"PID 제어 에러값 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_p",%KD374,"REAL",,"PID 출력값 P 성분 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_i",%KD375,"REAL",,"PID 출력값 I 성분 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22MV_d",%KD376,"REAL",,"PID 출력값 D 성분 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22DB_W",%KW754,"WORD",,"PID 데드밴드 설정 (안정화 후 동작) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22Td_lag",%KW755,"WORD",,"PID 미분 함수 LAG 필터 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22AT_HYS_val",%KW756,"WORD",,"PID 오토튜닝 히스테리시스 설정 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22AT_SV",%KW757,"INT",,"PID 오토튜닝 시 SV 설정 - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22AT_step",%KW758,"WORD",,"PID 오토튜닝 상태 표시 (사용자 설정 금지) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_22INT_MEM",%KW759,"WORD",,"PID 내부 메모리 (사용자 설정 금지) - 블록0 루프22"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Tag,Flag\PID\0_22,"_PID0_MAN",%KD0,"DWORD",,"PID 출력 선택 (0:자동, 1:수동) - 블록0"
Type,Scope,Variable,Address,DataType,Property,Comment
Tag,Flag\PID\0_23,"_PID0_23MAN",%KX23,"BOOL",,"PID 출력 선택 (0:자동, 1:수동) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23PAUSE",%KX55,"BOOL",,"PID 일시정지 (0: STOP/RUN 1:PAUSE) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23REV",%KX87,"BOOL",,"PID 동작 선택(0:정, 1:역) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23AW2D",%KX119,"BOOL",,"PID Anti Wind-up2 금지 (0:동작, 1:금지) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23REM_RUN",%KX151,"BOOL",,"PID 리모트(HMI) 실행 비트 (0:STOP, 1:RUN) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23P_on_PV",%KX183,"BOOL",,"PID 비례(P) 계산 소스 선택 (0:ERR, 1:PV) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23D_on_ERR",%KX215,"BOOL",,"PID 미분(D) 계산 소스 선택 (0:PV, 1:ERR) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23AT_EN",%KX247,"BOOL",,"PID 오토튜닝 설정 (0:Disable, 1:Enable) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23MV_BMPL",%KX279,"BOOL",,"PID 모드 전환(A/M)시 MV 평활 설정 (0:Disable, 1:Enable) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23SV",%KW760,"INT",,"PID 목표값 (SV) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23T_s",%KW761,"WORD",,"PID 연산 주기 (T_s)[0.1msec] - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23K_p",%KD381,"REAL",,"PID P - 상수 (K_p) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23T_i",%KD382,"REAL",,"PID I  - 상수 (T_i)[sec] - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23T_d",%KD383,"REAL",,"PID D - 상수 (T_d)[sec] - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23d_PV_max",%KW768,"WORD",,"PID PV 변화량 제한 - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23d_MV_max",%KW769,"WORD",,"PID MV 변화량 제한 - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23MV_max",%KW770,"INT",,"PID MV 최대값 제한 - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23MV_min",%KW771,"INT",,"PID MV 최소값 제한 - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23MV_man",%KW772,"INT",,"PID 수동 출력 (MV_man) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23STATE",%KW773,"WORD",,"PID State - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM0",%KX12368,"BOOL",,"PID Alarm 0 (1:T_s 설정이 작음) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM1",%KX12369,"BOOL",,"PID Alarm 1 (1:K_p 가 0 임) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM2",%KX12370,"BOOL",,"PID Alarm 2 (1:PV 변화량 제한됨) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM3",%KX12371,"BOOL",,"PID Alarm 3 (1:MV 변화량 제한됨) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM4",%KX12372,"BOOL",,"PID Alarm 4 (1:MV 최대값 제한됨) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM5",%KX12373,"BOOL",,"PID Alarm 5 (1:MV 최소값 제한됨) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM6",%KX12374,"BOOL",,"PID Alarm 6 (1:AT 비정상 취소 상태) - 블록0 루프23"
Tag,Flag\PID\0_23,"_PID0_23ALARM7",%KX12375,"BOOL",,"PID Alarm 7 - 블록0 루프23"
